pattern_id,userid,instrument_type,instrument,exchange,pattern_name,comment,time_frame,sc_id,p_status,is_closed,is_deleted,end_date,updated_at,created_at,meta_data,analyst_name,analyst_image,updated_at_epoch,created_at_epoch,chartType,displayLock,scanproflg,id
1706,21,equity,Sun Pharmaceutical Industries,nse,Horizontal Channel,Breakout Retest,30 mins,SPI,Closed,Y,0,1970-01-01,2026-07-30 13:46:13,2026-07-27 14:48:55,"{""chart_type"":""mc_pro_plus"",""sc_name"":""Sun Pharmaceutical Industries"",""sc_symbol"":""SUNPHARMA"",""sc_scripcode"":""524715"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""1974.10"",""pattern_type"":""buy"",""cmp"":""2016.00"",""price_key"":""stk_SPI_N"",""target_price"":null,""target_return_prcnt"":""2.12"",""stoploss_price"":null,""stoploss_prcnt"":""0.76"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178514393318.png""},""rationale"":""A horizontal resistance breakout retest occurs when price breaks above a resistance level, pulls back to test it as new support, then resumes higher, confirming the breakout and bullish momentum."",""action_type"":""add"",""created_at"":""2026-07-27 14:48:55"",""updated_at"":""2026-07-27 14:48:55""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178539937223.png""},""rationale"":""2.11% up."",""action_type"":""close"",""created_at"":""2026-07-30 13:46:13"",""updated_at"":""2026-07-30 13:46:13""}]}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1785399373,1785143935,mc_pro_plus,N,3,
1667,21,equity,Mangalore Refinery and Petrochemicals,nse,Double Bottom,Probable Double Bottom,4 hours,MRP,Closed,Y,0,2026-07-29,2026-07-29 15:45:56,2026-07-16 09:51:55,"{""chart_type"":""mc_pro_plus"",""sc_name"":""Mangalore Refinery and Petrochemicals"",""sc_symbol"":""MRPL"",""sc_scripcode"":""500109"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""169.27"",""pattern_type"":""buy"",""cmp"":""163.41"",""price_key"":""stk_MRP_N"",""target_price"":""190"",""target_return_prcnt"":""12.25"",""stoploss_price"":""156"",""stoploss_prcnt"":""7.84"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178417571474.png""},""rationale"":""A potential double bottom is taking shape after a prolonged decline. A decisive move above the neckline would confirm the pattern and signal a potential bullish reversal."",""action_type"":""add"",""created_at"":""2026-07-16 09:51:55"",""updated_at"":""2026-07-16 09:51:55""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178417571474.png""},""rationale"":""Pattern Expired"",""action_type"":""close"",""created_at"":""2026-07-29 15:45:56"",""updated_at"":""2026-07-29 15:45:56""}],""auto_closed"":true,""exit_price"":""163.41"",""exit_price_condition"":""equals"",""closed_on"":""2026-07-29 15:45:56""}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1785320156,1784175715,mc_pro_plus,N,3,1667.0
1680,21,equity,Power Finance Corporation,nse,Rectangle Pattern,On the verge of breakout,1 hour,PFC02,Closed,Y,0,1970-01-01,2026-07-29 12:05:18,2026-07-20 14:03:19,"{""chart_type"":""mc_pro_plus"",""sc_name"":""Power Finance Corporation"",""sc_symbol"":""PFC"",""sc_scripcode"":""532810"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""412.75"",""pattern_type"":""buy"",""cmp"":""430.70"",""price_key"":""stk_PFC02_N"",""target_price"":null,""target_return_prcnt"":""4.66"",""stoploss_price"":null,""stoploss_prcnt"":""3.09"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178453639849.png""},""rationale"":""A rectangle pattern reflects a phase of consolidation after the prior move. Price is nearing the resistance zone, with a breakout likely to trigger the next bullish leg."",""action_type"":""add"",""created_at"":""2026-07-20 14:03:19"",""updated_at"":""2026-07-20 14:03:19""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178530691757.png""},""rationale"":""4.12% up"",""action_type"":""close"",""created_at"":""2026-07-29 12:05:18"",""updated_at"":""2026-07-29 12:05:18""}]}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1785306918,1784536399,mc_pro_plus,N,3,
1689,21,equity,Multi Commodity Exchange of India,nse,Rising Trendline,Bearish Breakdown,1 hour,MCE,Closed,Y,0,1970-01-01,2026-07-29 11:54:24,2026-07-22 12:13:44,"{""chart_type"":""mc_pro_plus"",""sc_name"":""Multi Commodity Exchange of India"",""sc_symbol"":""MCX"",""sc_scripcode"":""534091"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""2770.20"",""pattern_type"":""sell"",""cmp"":""2737.00"",""price_key"":""stk_MCE_N"",""target_price"":null,""target_return_prcnt"":""6.79"",""stoploss_price"":null,""stoploss_prcnt"":""3.21"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178470262384.png""},""rationale"":""A rising trendline had been supporting the uptrend. The breakdown below this level signals weakening buying interest and increases the risk of further downside."",""action_type"":""add"",""created_at"":""2026-07-22 12:13:44"",""updated_at"":""2026-07-22 12:13:44""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178530626311.png""},""rationale"":""Price remains range-bound despite the breakdown."",""action_type"":""close"",""created_at"":""2026-07-29 11:54:24"",""updated_at"":""2026-07-29 11:54:24""}]}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1785306264,1784702624,mc_pro_plus,N,3,
1710,21,equity,AFFLE 3I,nse,Descending Triangle,Bullish Reversal,4 hours,AI72,Closed,Y,0,1970-01-01,2026-07-29 11:03:40,2026-07-28 10:09:58,"{""chart_type"":""mc_pro_plus"",""sc_name"":""AFFLE 3I"",""sc_symbol"":""AFFLE"",""sc_scripcode"":""542752"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""1583.40"",""pattern_type"":""buy"",""cmp"":""1654.20"",""price_key"":""stk_AI72_N"",""target_price"":null,""target_return_prcnt"":""5.15"",""stoploss_price"":null,""stoploss_prcnt"":""3.18"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178521359756.png""},""rationale"":""A descending triangle formed during the correction. The breakout above resistance confirms a bullish reversal, signaling buyers have regained control and momentum is improving."",""action_type"":""add"",""created_at"":""2026-07-28 10:09:58"",""updated_at"":""2026-07-28 10:09:58""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178530321985.png""},""rationale"":""5.21% up"",""action_type"":""close"",""created_at"":""2026-07-29 11:03:40"",""updated_at"":""2026-07-29 11:03:40""}]}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1785303220,1785213598,mc_pro_plus,N,3,
1708,21,index,NIFTY IT,nse,Falling Trendline,Bullish Reversal,4 hours,in;cnit,Closed,Y,0,1970-01-01,2026-07-29 09:47:52,2026-07-28 09:48:28,"{""chart_type"":""mc_pro_plus"",""sc_name"":""NIFTY IT"",""sc_symbol"":""19"",""sc_scripcode"":""19"",""instrument_type_code"":""index"",""entry_condition"":""equals"",""entry_price"":""30397.30"",""pattern_type"":""buy"",""cmp"":""31261.65"",""price_key"":""indices_i_in;cnit"",""target_price"":null,""target_return_prcnt"":""6.03"",""stoploss_price"":null,""stoploss_prcnt"":""2.84"",""ind_id"":""19"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178521230734.png""},""rationale"":""Price has broken above the falling trendline while holding firmly above the 200 EMA, signaling the correction may be over and the broader uptrend is reasserting itself."",""action_type"":""add"",""created_at"":""2026-07-28 09:48:28"",""updated_at"":""2026-07-28 09:48:28""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178529867073.png""},""rationale"":""864 points."",""action_type"":""close"",""created_at"":""2026-07-29 09:47:52"",""updated_at"":""2026-07-29 09:47:52""}]}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1785298672,1785212308,mc_pro_plus,N,3,
1660,21,equity,Zee Entertainment Enterprises,nse,Horizontal Channel,Breakout Retest,4 hours,ZT,Closed,Y,0,2026-07-28,2026-07-28 15:45:55,2026-07-14 11:20:57,"{""chart_type"":""mc_pro_plus"",""sc_name"":""Zee Entertainment Enterprises"",""sc_symbol"":""ZEEL"",""sc_scripcode"":""505537"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""105.04"",""pattern_type"":""buy"",""cmp"":""107.57"",""price_key"":""stk_ZT_N"",""target_price"":""116"",""target_return_prcnt"":""10.43"",""stoploss_price"":""96"",""stoploss_prcnt"":""8.61"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178400825521.png""},""rationale"":""After breaking above resistance, price retested the breakout zone and held, confirming sustained buying strength."",""action_type"":""add"",""created_at"":""2026-07-14 11:20:57"",""updated_at"":""2026-07-14 11:20:57""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178400825521.png""},""rationale"":""Pattern Expired"",""action_type"":""close"",""created_at"":""2026-07-28 15:45:55"",""updated_at"":""2026-07-28 15:45:55""}],""auto_closed"":true,""exit_price"":""107.57"",""exit_price_condition"":""equals"",""closed_on"":""2026-07-28 15:45:55""}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1785233755,1784008257,mc_pro_plus,N,3,1660.0
1673,21,equity,Hindustan Unilever,nse,Rising Trendline,Reversal From Support,4 hours,HL,Closed,Y,0,2026-07-28,2026-07-28 15:45:55,2026-07-17 10:10:03,"{""chart_type"":""mc_pro_plus"",""sc_name"":""Hindustan Unilever"",""sc_symbol"":""HINDUNILVR"",""sc_scripcode"":""500696"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""2132.60"",""pattern_type"":""buy"",""cmp"":""2022.70"",""price_key"":""stk_HL_N"",""target_price"":""2221"",""target_return_prcnt"":""4.15"",""stoploss_price"":""2092"",""stoploss_prcnt"":""1.90"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178426320246.png""},""rationale"":""Price has respected the rising trendline. earlier when it has at the support level it had a strong bullish move."",""action_type"":""add"",""created_at"":""2026-07-17 10:10:03"",""updated_at"":""2026-07-17 10:10:03""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178426320246.png""},""rationale"":""Pattern Expired"",""action_type"":""close"",""created_at"":""2026-07-28 15:45:55"",""updated_at"":""2026-07-28 15:45:55""}],""auto_closed"":true,""exit_price"":""2022.70"",""exit_price_condition"":""equals"",""closed_on"":""2026-07-28 15:45:55""}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1785233755,1784263203,mc_pro_plus,N,3,1673.0
1707,21,equity,Indian Energy Exchange,nse,Symmetrical Triangle,Breakout Retest,4 hours,IEE,Closed,Y,0,1970-01-01,2026-07-28 15:23:57,2026-07-27 15:16:06,"{""chart_type"":""mc_pro_plus"",""sc_name"":""Indian Energy Exchange"",""sc_symbol"":""IEX"",""sc_scripcode"":""540750"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""126.79"",""pattern_type"":""buy"",""cmp"":""132.22"",""price_key"":""stk_IEE_N"",""target_price"":null,""target_return_prcnt"":""5.69"",""stoploss_price"":null,""stoploss_prcnt"":""2.99"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178514556484.png""},""rationale"":""A symmetrical triangle breakout retest occurs when price breaks above the triangle, returns to test the breakout level as support, and then continues upward, confirming bullish strength."",""action_type"":""add"",""created_at"":""2026-07-27 15:16:06"",""updated_at"":""2026-07-27 15:16:06""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178523243635.png""},""rationale"":""4.95% up"",""action_type"":""close"",""created_at"":""2026-07-28 15:23:57"",""updated_at"":""2026-07-28 15:23:57""}]}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1785232437,1785145566,mc_pro_plus,N,3,
1668,21,equity,Adani Energy Solutions,nse,Horizontal Channel,Resistance Breakout,2 hours,AT18,Closed,Y,0,1970-01-01,2026-07-28 14:13:14,2026-07-16 11:23:10,"{""chart_type"":""mc_pro_plus"",""sc_name"":""Adani Energy Solutions"",""sc_symbol"":""ADANIENSOL"",""sc_scripcode"":""539254"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""1733.20"",""pattern_type"":""buy"",""cmp"":""1655.70"",""price_key"":""stk_AT18_N"",""target_price"":null,""target_return_prcnt"":""3.33"",""stoploss_price"":null,""stoploss_prcnt"":""2.55"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178418118830.png""},""rationale"":""Multiple horizontal resistance zones repeatedly capped the advance. The breakout above the latest resistance confirms sustained buying strength, extending the ongoing uptrend."",""action_type"":""add"",""created_at"":""2026-07-16 11:23:10"",""updated_at"":""2026-07-16 11:23:10""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178418118830.png""},""rationale"":""Pattern Failed."",""action_type"":""close"",""created_at"":""2026-07-28 14:13:14"",""updated_at"":""2026-07-28 14:13:14""}]}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1785228194,1784181190,mc_pro_plus,N,3,
1672,21,equity,Mahindra and Mahindra,nse,Descending Triangle,Bullish Continuation,1 hour,MM,Closed,Y,0,1970-01-01,2026-07-28 10:14:11,2026-07-17 09:45:09,"{""chart_type"":""mc_pro_plus"",""sc_name"":""Mahindra and Mahindra"",""sc_symbol"":""M&M"",""sc_scripcode"":""500520"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""3157.90"",""pattern_type"":""buy"",""cmp"":""3255.00"",""price_key"":""stk_MM_N"",""target_price"":null,""target_return_prcnt"":""3.14"",""stoploss_price"":null,""stoploss_prcnt"":""1.45"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178426170737.png""},""rationale"":""After a bullish move, price started to consolidate withing a descending triangle. And now has moved above the resistance level showing bullish move Ahed."",""action_type"":""add"",""created_at"":""2026-07-17 09:45:09"",""updated_at"":""2026-07-17 09:45:09""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178478902931.png""},""rationale"":""Bullish trend continuation."",""action_type"":""update"",""created_at"":""2026-07-23 12:13:50"",""updated_at"":""2026-07-23 12:13:50""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178478902931.png""},""rationale"":""Pattern Failed."",""action_type"":""close"",""created_at"":""2026-07-28 10:14:11"",""updated_at"":""2026-07-28 10:14:11""}]}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1785213851,1784261709,mc_pro_plus,N,3,
1705,21,equity,Lodha Developers,nse,Falling Channel,Bullish Breakout,1 hour,MD04,Closed,Y,0,1970-01-01,2026-07-28 09:31:48,2026-07-27 10:38:16,"{""chart_type"":""mc_pro_plus"",""sc_name"":""Lodha Developers"",""sc_symbol"":""LODHA"",""sc_scripcode"":""543287"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""1200.40"",""pattern_type"":""buy"",""cmp"":""1265.00"",""price_key"":""stk_MD04_N"",""target_price"":null,""target_return_prcnt"":""5.38"",""stoploss_price"":null,""stoploss_prcnt"":""2.95"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178512889523.png""},""rationale"":""A falling channel bullish breakout occurs when price breaks above a downward-sloping channel, showing bullish trend continuation."",""action_type"":""add"",""created_at"":""2026-07-27 10:38:16"",""updated_at"":""2026-07-27 10:42:28""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178521130745.png""},""rationale"":""5.73% up"",""action_type"":""close"",""created_at"":""2026-07-28 09:31:48"",""updated_at"":""2026-07-28 09:31:48""}]}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1785211308,1785128896,mc_pro_plus,N,3,
1700,21,equity,COFORGE,nse,Rising Trendline,Reversal From Support,4 hours,NII02,Closed,Y,0,1970-01-01,2026-07-28 09:28:31,2026-07-24 10:42:33,"{""chart_type"":""mc_pro_plus"",""sc_name"":""COFORGE"",""sc_symbol"":""COFORGE"",""sc_scripcode"":""532541"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""1464.60"",""pattern_type"":""buy"",""cmp"":""1630.00"",""price_key"":""stk_NII02_N"",""target_price"":null,""target_return_prcnt"":""7.20"",""stoploss_price"":null,""stoploss_prcnt"":""2.50"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178486995274.png""},""rationale"":""A reversal from the rising trendline support and RSI reversing from 30 levels both suggest buying at support levels."",""action_type"":""add"",""created_at"":""2026-07-24 10:42:33"",""updated_at"":""2026-07-24 10:42:33""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178521110989.png""},""rationale"":""11.31% up"",""action_type"":""close"",""created_at"":""2026-07-28 09:28:31"",""updated_at"":""2026-07-28 09:28:31""}]}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1785211111,1784869953,mc_pro_plus,N,3,
1691,21,equity,Marico,nse,Falling Trendline,Bullish Reversal,30 mins,MI25,Closed,Y,0,1970-01-01,2026-07-27 13:48:48,2026-07-22 13:31:02,"{""chart_type"":""mc_pro_plus"",""sc_name"":""Marico"",""sc_symbol"":""MARICO"",""sc_scripcode"":""531642"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""859.15"",""pattern_type"":""buy"",""cmp"":""857.10"",""price_key"":""stk_MI25_N"",""target_price"":null,""target_return_prcnt"":""2.19"",""stoploss_price"":null,""stoploss_prcnt"":""1.76"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178470726123.png""},""rationale"":""The breakout above the falling trendline, followed by a move past the previous swing high, confirms strengthening momentum and signals a bullish trend reversal."",""action_type"":""add"",""created_at"":""2026-07-22 13:31:02"",""updated_at"":""2026-07-22 13:31:02""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178470726123.png""},""rationale"":""Negated!"",""action_type"":""close"",""created_at"":""2026-07-27 13:48:48"",""updated_at"":""2026-07-27 13:48:48""}]}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1785140328,1784707262,mc_pro_plus,N,3,
1677,21,equity,Axis Bank,nse,Bullish Gartley,Reversal Pattern,1 hour,UTI10,Closed,Y,0,1970-01-01,2026-07-27 13:44:53,2026-07-20 10:07:14,"{""chart_type"":""mc_pro_plus"",""sc_name"":""Axis Bank"",""sc_symbol"":""AXISBANK"",""sc_scripcode"":""532215"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""1263.30"",""pattern_type"":""buy"",""cmp"":""1222.40"",""price_key"":""stk_UTI10_N"",""target_price"":null,""target_return_prcnt"":""6.63"",""stoploss_price"":null,""stoploss_prcnt"":""1.29"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178452223277.png""},""rationale"":""A Bullish Gartley is a five-point harmonic chart pattern utilizing precise Fibonacci ratios to identify high-probability reversal zone (PRZ)."",""action_type"":""add"",""created_at"":""2026-07-20 10:07:14"",""updated_at"":""2026-07-20 10:07:14""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178452223277.png""},""rationale"":""Negated!"",""action_type"":""close"",""created_at"":""2026-07-27 13:44:53"",""updated_at"":""2026-07-27 13:44:53""}]}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1785140093,1784522234,mc_pro_plus,N,3,
1642,21,equity,Swiggy,nse,Rectangle Pattern,Bullish Reversal,2 hours,SL23,Closed,Y,0,1970-01-01,2026-07-27 10:21:21,2026-07-09 11:23:56,"{""chart_type"":""mc_pro_plus"",""sc_name"":""Swiggy"",""sc_symbol"":""SWIGGY"",""sc_scripcode"":""544285"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""279.25"",""pattern_type"":""buy"",""cmp"":""256.79"",""price_key"":""stk_SL23_N"",""target_price"":null,""target_return_prcnt"":""20.68"",""stoploss_price"":null,""stoploss_prcnt"":""7.61"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178357643559.png""},""rationale"":""A rectangle pattern reflects a period of sideways consolidation within a defined range. A breakout from resistance suggests buyers are regaining control, pointing to a potential bullish reversal."",""action_type"":""add"",""created_at"":""2026-07-09 11:23:56"",""updated_at"":""2026-07-09 11:23:56""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178357643559.png""},""rationale"":""Negated!"",""action_type"":""close"",""created_at"":""2026-07-27 10:21:21"",""updated_at"":""2026-07-27 10:21:21""}]}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1785127881,1783576436,mc_pro_plus,N,3,
1693,21,equity,United Spirits,nse,Falling Trendline,Previous High Breakout,1 day,MC08,Closed,Y,0,1970-01-01,2026-07-27 09:48:40,2026-07-23 10:57:50,"{""chart_type"":""mc_pro_plus"",""sc_name"":""United Spirits"",""sc_symbol"":""UNITDSPR"",""sc_scripcode"":""532432"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""1426.90"",""pattern_type"":""buy"",""cmp"":""1495.00"",""price_key"":""stk_MC08_N"",""target_price"":null,""target_return_prcnt"":""4.84"",""stoploss_price"":null,""stoploss_prcnt"":""3.57"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178478446949.png""},""rationale"":""Price has broken above the falling trendline. A decisive move above the previous swing high would confirm strengthening momentum and could trigger the next bullish leg."",""action_type"":""add"",""created_at"":""2026-07-23 10:57:50"",""updated_at"":""2026-07-23 10:57:50""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178512591860.png""},""rationale"":""4.87% up"",""action_type"":""close"",""created_at"":""2026-07-27 09:48:40"",""updated_at"":""2026-07-27 09:48:40""}]}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1785125920,1784784470,mc_pro_plus,N,3,
1645,21,equity,LTM,nse,Horizontal Channel,Reversal From Support,1 week,LI09,Closed,Y,0,2026-07-24,2026-07-24 15:45:56,2026-07-10 09:46:44,"{""chart_type"":""mc_pro_plus"",""sc_name"":""LTM"",""sc_symbol"":""LTM"",""sc_scripcode"":""540005"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""3965.30"",""pattern_type"":""buy"",""cmp"":""4091.80"",""price_key"":""stk_LI09_N"",""target_price"":""4715"",""target_return_prcnt"":""18.91"",""stoploss_price"":""3455"",""stoploss_prcnt"":""12.87"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178365700336.png""},""rationale"":""A horizontal support zone marks an area where buyers have consistently defended price. The rebound from this level suggests buying interest has returned, supporting a bullish reversal."",""action_type"":""add"",""created_at"":""2026-07-10 09:46:44"",""updated_at"":""2026-07-10 09:46:44""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178365700336.png""},""rationale"":""Pattern Expired"",""action_type"":""close"",""created_at"":""2026-07-24 15:45:56"",""updated_at"":""2026-07-24 15:45:56""}],""auto_closed"":true,""exit_price"":""4091.80"",""exit_price_condition"":""equals"",""closed_on"":""2026-07-24 15:45:56""}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1784888156,1783657004,mc_pro_plus,N,3,1645.0
1646,21,equity,Central Depository Services,nse,Horizontal Trendline,Resistance Breakout,4 hours,CDS,Closed,Y,0,2026-07-24,2026-07-24 15:45:56,2026-07-10 10:11:52,"{""chart_type"":""mc_pro_plus"",""sc_name"":""Central Depository Services"",""sc_symbol"":""CDSL"",""sc_scripcode"":""0"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""1403.50"",""pattern_type"":""buy"",""cmp"":""1333.10"",""price_key"":""stk_CDS_N"",""target_price"":""1639"",""target_return_prcnt"":""16.78"",""stoploss_price"":""1300"",""stoploss_prcnt"":""7.37"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178365851154.png""},""rationale"":""A horizontal resistance level marks a zone where sellers repeatedly capped price. The breakout above this level confirms buyers have absorbed supply, strengthening the bullish outlook."",""action_type"":""add"",""created_at"":""2026-07-10 10:11:52"",""updated_at"":""2026-07-10 10:11:52""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178365851154.png""},""rationale"":""Pattern Expired"",""action_type"":""close"",""created_at"":""2026-07-24 15:45:56"",""updated_at"":""2026-07-24 15:45:56""}],""auto_closed"":true,""exit_price"":""1333.10"",""exit_price_condition"":""equals"",""closed_on"":""2026-07-24 15:45:56""}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1784888156,1783658512,mc_pro_plus,N,3,1646.0
